CodeCIS;VoiesAdministration
68925632;orale
69203693;intraveineuse
61886269;intraveineuse
67180242;inhalée
62018514;orale
65559973;orale
60715272;orale
69046879;orale
65563402;orale
63100697;orale
68379126;orale
64516435;orale
66373181;orale
65376908;orale
62080918;orale
69514954;orale
68599161;orale
65571737;orale
62862171;dentaire
60639255;sous-cutanée
69267482;sous-cutanée
62403976;sous-cutanée
69340279;orale
61902218;orale
64103340;orale
65262477;orale
68013125;orale
62681541;orale
62764909;orale
60027685;orale
69009069;intraveineuse
69349794;intraveineuse
68853909;intraveineuse
64440763;intraveineuse
66735584;intraveineuse
63314092;intraveineuse
63964656;intraveineuse
60602449;intraveineuse
66844562;sous-cutanée
64036190;sous-cutanée
61941057;intraveineuse
64562169;intraveineuse
64397575;voie buccale autre
63130270;voie buccale autre
67960413;voie buccale autre
66226772;voie buccale autre
66024532;intraveineuse
66325934;orale
66593722;orale
62462280;orale
60985556;orale
63392721;orale
61163909;orale
64372091;orale
69393627;orale
63906261;orale
69328736;orale
65360359;orale
65750195;orale
66626108;orale
60807404;orale
69055928;orale
66484192;orale
66316522;orale
62588208;orale
65891541;orale
63262126;orale
68070304;orale
62645381;intramusculaire
63784708;intramusculaire
65261375;intramusculaire
68240500;intramusculaire
60574505;orale
66824150;orale
61951090;orale
66256064;orale
68944561;intramusculaire
69549631;intramusculaire
67644301;intramusculaire
69972332;sous-cutanée
63396602;cutanée
67458460;cutanée
65271985;orale
60247507;orale
63146673;orale
69543888;orale
62778588;orale
68486060;orale
62966914;orale
66010949;orale
64250372;orale
66717579;orale
61294762;orale
63458160;orale
65314422;orale
62788988;orale
62259814;orale
64879575;orale
60159128;orale
64155419;orale
64707020;orale
60565730;orale
68565554;orale
66834290;orale
62246560;orale
65471270;orale
67205012;orale
65306863;orale
63429842;orale
60111813;orale
60748062;orale
62318928;orale
68162083;orale
64698571;orale
64436163;orale
61819530;orale
63508866;orale
60536209;orale
68355755;orale
60156413;orale
64196818;orale
64408146;orale
68464046;orale
61516679;orale
67620962;orale
67037244;orale
65722018;orale
65569348;orale
67413458;orale
65265384;orale
67415847;orale
62421725;orale
61937984;orale
63558417;intramusculaire
69633353;intramusculaire
63589409;intramusculaire
69230270;intramusculaire
65738047;sous-cutanée
64099212;orale
66008962;orale
66698260;orale
63886766;sous-cutanée
64959320;sous-cutanée
68667580;sous-cutanée
61187835;sous-cutanée
68672848;sous-cutanée
66393935;sous-cutanée
69431992;intramusculaire
66870226;vaginale
67546241;orale
62271624;orale
69586327;intramusculaire
62554177;orale
64635418;intramusculaire
61300756;inhalée
65782652;intramusculaire
62279329;intramusculaire
63648081;intraveineuse
66760541;intraveineuse
67759517;intraveineuse
63600670;intraveineuse
60451456;intraveineuse
64376346;intraveineuse
61679306;intraveineuse
64769036;intraveineuse
68034607;intraveineuse
65510809;intraveineuse
68192016;intraveineuse
65122977;intraveineuse
64983314;intraveineuse
63994813;intraveineuse
67764368;intraveineuse
60434745;intraveineuse
60385789;intraveineuse
64718928;intraveineuse
66785854;intraveineuse
64936745;intraveineuse
65727442;intraveineuse
67347855;cutanée
65562898;orale
69206885;cutanée
60110896;orale
69644015;orale
63520701;orale
63121086;orale
68094554;orale
65471822;orale
64379794;orale
67856329;orale
61894006;orale
68915360;orale
67031476;orale
61115501;orale
60814847;orale
66874153;orale
60313672;orale
65228610;orale
67739354;orale
68147462;orale
63155971;orale
68789399;orale
62432383;orale
60018444;orale
63031062;orale
63490553;orale
62809635;orale
67628724;orale
68138584;orale
62348654;cutanée
61065315;orale
65950491;inhalée
65122144;orale
61816438;orale
65849001;orale
69607230;sous-cutanée
67320648;sous-cutanée
66320218;intraveineuse
65037007;orale
69590806;orale
64349915;orale
62664143;cutanée
67261790;cutanée
66472432;cutanée
60348342;orale
63434686;orale
69759163;cutanée
60149276;intraveineuse
62682216;intraveineuse
67705850;intraveineuse
60565310;intraveineuse
60237858;intraveineuse
67732872;intraveineuse
60972530;cutanée
64950392;cutanée
60251516;transdermique
67439104;transdermique
60022275;transdermique
61846627;intramusculaire
68293517;intramusculaire
63986567;cutanée
63039792;cutanée
68360453;intraveineuse
67299638;intraveineuse
65534009;intraveineuse
68646248;intraveineuse
64354517;intraveineuse
61913385;orale
69104026;orale
65109823;orale
68987922;orale
69946106;orale
69710351;orale
63588061;cutanée
68036070;orale
62715513;orale
64777862;orale
61124589;orale
63319709;orale
67627106;orale
63286561;orale
61415580;orale
62295835;orale
61607602;orale
69923545;orale
68882298;orale
62625119;orale
68853567;orale
69772883;orale
60827307;orale
63353031;orale
62090524;orale
60838150;orale
68024456;orale
60296511;orale
63022095;orale
66329690;orale
60470015;orale
64859811;orale
69784800;orale
64056613;orale
62410629;intraveineuse
67947298;intraveineuse
65083079;intraveineuse
63088647;intraveineuse
69791271;intraveineuse
68264469;intraveineuse
67228541;intraveineuse
61480293;intraveineuse
64038526;orale
61707499;intraveineuse
67185951;intraveineuse
63147519;cutanée
65280315;cutanée
64589376;cutanée
64582944;cutanée
67853742;intraveineuse
66737158;intraveineuse
67972376;orale
66326694;cutanée
66843357;intraveineuse
68053582;orale
61382671;sous-cutanée
67270711;sous-cutanée
64784134;sous-cutanée
62042675;orale
63404383;cutanée
66093902;cutanée
61243650;cutanée
67507605;orale
60941734;orale
65708755;orale
60143654;orale
60500519;orale
68366100;orale
68310468;orale
69235506;orale
65691658;orale
67557063;orale
60621054;orale
69962765;orale
64304158;orale
65334930;orale
61005001;orale
64452922;orale
66993741;orale
61476882;orale
69741329;orale
64776785;orale
66900121;orale
61581890;orale
61115985;orale
66810994;intraveineuse
68956656;intraveineuse
69931556;intraveineuse
69021630;intramusculaire
63341207;intramusculaire
61572941;orale
62936337;orale
65371633;orale
61096983;cutanée
61381765;cutanée
65936196;cutanée
60674224;cutanée
62008580;cutanée
63485296;intraveineuse
64620665;intraveineuse
68802989;orale
65122863;orale
65256289;cutanée
62856453;cutanée
69820901;intraveineuse
68664794;intraveineuse
68395073;orale
66527665;orale
66409802;orale
66673182;orale
62422243;cutanée
61566714;cutanée
61024717;orale
65988086;orale
60197011;orale
61385475;orale
62527664;orale
61785131;orale
62620809;orale
66920120;orale
69633093;orale
65483098;orale
61276636;orale
66991231;orale
67701065;orale
68770687;orale
63864766;orale
65502004;orale
62981581;orale
62308720;orale
69911774;orale
67204946;orale
60774865;orale
66157988;orale
66902841;orale
64780520;orale
68429942;orale
67720286;orale
64174800;orale
62246628;orale
66688298;orale
60651567;orale
67024930;orale
67286345;orale
60805307;orale
66170487;orale
68396830;orale
66373135;orale
61931796;orale
69024053;orale
66035913;orale
61081853;orale
63640017;orale
69307585;orale
63874803;orale
66409371;orale
63872236;orale
66012868;orale
65642223;orale
67487309;orale
61214570;orale
65043177;orale
62567712;orale
61226754;orale
69414103;orale
60068002;orale
63307653;orale
68082865;orale
62067696;orale
64344697;orale
67576423;orale
69451151;orale
60139563;orale
67600995;orale
68176955;orale
68144676;orale
67433083;orale
60247432;orale
65473595;orale
66153192;orale
68879708;orale
60811559;intramusculaire
65207541;intramusculaire
68986795;intraveineuse
65650469;intraveineuse
65388426;intraveineuse
60529816;orale
61471344;orale
69836147;orale
60620664;orale
61424743;orale
63344872;orale
69093163;orale
69281126;orale
67508326;orale
69047251;orale
66832994;orale
66114830;orale
64359642;orale
67827128;orale
64328579;orale
67972216;orale
61662050;orale
67637812;orale
63551390;orale
67791479;orale
66690776;orale
66118259;orale
66718567;orale
63390930;orale
65423329;orale
63976886;orale
65058282;orale
62964589;orale
62075255;intraveineuse
60920487;intraveineuse
65021832;orale
68631851;orale
60454662;orale
69441755;orale
65039289;orale
65394112;orale
66628995;orale
61071859;orale
67732107;orale
61500746;orale
63822272;orale
65860243;inhalée
68415316;orale
64018267;orale
61497143;orale
69796051;cutanée
68921865;cutanée
60675618;orale
68281778;transdermique
68520840;transdermique
67541828;transdermique
63216075;transdermique
60535331;vaginale
66189217;orale
64183183;orale
64307631;intraveineuse
62934304;intraveineuse
66738281;cutanée
62537352;cutanée
67825052;orale
66879969;orale
67324714;orale
61145551;orale
61117406;orale
68662722;orale
60555469;orale
68751765;orale
68946021;orale
68710989;orale
63713522;vaginale
67294185;vaginale
61997052;orale
63065506;cutanée
62371126;intraveineuse
62459156;intracaverneuse
60073451;orale
62082659;intraveineuse
64231450;vaginale
65619363;intraveineuse
60815657;intraveineuse
61683518;intraveineuse
61425560;intraveineuse
60155667;intraveineuse
69599043;intraveineuse
60661561;orale
64722467;orale
66514714;orale
65612340;orale
64549684;orale
61350702;orale
62718662;orale
62175533;orale
65716563;orale
65726187;orale
67630127;orale
62496336;orale
69356486;vaginale
67734528;orale
68208374;cutanée
64426518;cutanée
65031901;orale
60892792;orale
67974110;orale
61369791;cutanée
68717115;cutanée
69944347;cutanée
67232155;orale
66105817;orale
69790109;orale
60071952;orale
60231339;orale
66314749;orale
60550568;intraveineuse
68110300;cutanée
63444278;cutanée
67455069;cutanée
67792499;orale
60749805;cutanée
61292380;voie buccale autre
69441488;voie buccale autre
65160248;voie buccale autre
63283736;orale
69150785;orale
61001992;cutanée
61749726;cutanée
62121101;cutanée
68839044;cutanée
62402568;orale
67931205;ophtalmique
66741822;sublinguale
69324257;cutanée
65374992;cutanée
66079393;orale
67517948;orale
69755161;orale
69680328;orale
66615396;orale
68171068;orale
62457244;intraveineuse
64008230;intraveineuse
60897031;intraveineuse
68140336;orale
66933317;orale
62434676;orale
65623130;cutanée
62715965;orale
60341508;orale
65132633;orale
61320545;orale
67071047;orale
64984843;orale
64687678;ophtalmique
69081937;orale
67983159;nasale
61109509;orale
62753154;orale
66246173;orale
65419708;orale
61907012;orale
61503742;orale
63445939;orale
69772164;orale
67489178;orale
66603725;orale
62437640;orale
63197924;orale
60795076;orale
65218477;orale
63398304;orale
66873927;orale
62978311;orale
64444441;orale
67298970;orale
63578583;orale
66163507;orale
63871604;orale
62849957;orale
62460176;orale
61601738;orale
65605189;orale
63665312;épilésionnelle
63578537;orale
67365141;orale
65270506;intraveineuse
69729088;transdermique
68009899;orale
66576865;orale
62330898;intraveineuse
60862443;orale
61224073;orale
62334028;cutanée
62026233;cutanée
69850613;orale
67070657;orale
61689033;orale
64708108;orale
67885398;transdermique
67402045;orale
63093669;transdermique
66227664;orale
63663343;orale
65294076;orale
68976826;orale
66471451;orale
64867174;orale
65262018;orale
61609158;orale
60207459;orale
66922032;orale
63733514;orale
64144682;orale
61396272;orale
60058008;orale
66996659;orale
61695837;orale
64617605;orale
61045063;orale
65369123;orale
63945271;orale
67037109;orale
67055858;orale
65539020;orale
67564848;orale
63404789;orale
61784766;ophtalmique
64896877;orale
68906735;orale
62636934;orale
64851088;sous-cutanée
64615821;intramusculaire
64699367;intramusculaire
67923589;intramusculaire
60887044;orale
66242602;orale
66121209;intrapéritonéale
60898158;orale
68795701;intravitréenne
69613703;intravitréenne
63964962;orale
60887592;orale
65303899;orale
65639202;orale
69068516;orale
69062997;orale
69510055;orale
68139818;orale
68607455;orale
67451779;orale
66718898;orale
65825737;orale
66999267;orale
60977940;orale
64894794;orale
66535078;orale
61537673;orale
62444948;orale
67065998;orale
60286296;orale
65133660;orale
66397549;orale
64071818;orale
60849677;orale
67277944;orale
69624646;orale
62562380;orale
64639263;orale
67729292;orale
69226336;orale
63813120;orale
67626755;orale
65261628;orale
61367363;orale
65654186;orale
69439793;orale
65096870;orale
65727499;orale
65985122;orale
68823378;orale
68100377;orale
68759769;orale
69252929;orale
60981789;orale
62056326;orale
67841576;orale
69355352;orale
63430289;orale
64569676;intraveineuse
66716833;intraveineuse
65853829;intraveineuse
62614012;cutanée
65206934;cutanée
60014894;sublinguale
60005856;orale
67557907;orale
68572075;orale
62737673;orale
62483787;orale
61856062;orale
60433369;orale
69608841;intraveineuse
67100890;intraveineuse
64086439;intraveineuse
60006246;intraveineuse
62362497;intraveineuse
61407797;intraveineuse
65638805;orale
60937038;orale
62990388;orale
63562134;sous-cutanée
63094493;sous-cutanée
66090799;orale
63545028;intramusculaire
62918969;orale
69211156;intraveineuse
69947902;cutanée
61004636;vaginale
65894808;cutanée
64034232;orale
62903522;orale
63862669;orale
61045113;orale
67041972;orale
66721517;orale
67508504;orale
60506358;orale
64661690;orale
67373259;orale
63881349;orale
61073408;orale
64305057;orale
61532847;orale
68106558;orale
65981266;orale
65861594;orale
60661383;orale
60685046;orale
68619429;orale
69742203;orale
61420990;orale
68393389;orale
65290583;orale
68220323;orale
65137071;orale
61774284;orale
67621498;intraveineuse
69919792;intraveineuse
64874891;orale
67633600;orale
65898475;rectale
65182102;intramusculaire
67214342;orale
64209532;cutanée
69451322;orale
67139288;orale
66407452;vaginale
64492112;orale
64721664;orale
64722435;orale
67359220;orale
68432511;orale
60763655;orale
64646877;orale
66822982;orale
67021375;orale
67175505;orale
67937133;orale
64419954;orale
69140061;orale
67144004;transdermique
65001897;transdermique
65982642;transdermique
61679651;transdermique
69562874;transdermique
65310242;orale
65254758;orale
67737307;orale
60883708;orale
67452913;orale
67222054;orale
68849914;orale
60302512;orale
69420661;orale
67672514;orale
64090124;orale
69553238;orale
68470444;orale
62602914;orale
61942668;orale
65145933;orale
64743949;orale
66139659;orale
67701695;orale
65586358;orale
68753129;orale
62754046;orale
62277520;orale
62705088;orale
67750518;orale
66127952;orale
65946703;orale
69935871;orale
64325330;orale
64368641;orale
61967205;orale
60187501;orale
62575470;orale
60004277;orale
66732022;orale
63686872;orale
63902626;orale
69196658;orale
67204056;orale
67140059;orale
61019912;orale
67877152;orale
62503389;orale
65700160;orale
65725046;orale
68462198;orale
67338660;orale
68382930;orale
62507697;gingivale
64438171;transdermique
69465172;gingivale
61706123;transdermique
63602251;gingivale
61876289;transdermique
60075370;gingivale
60281114;transdermique
63198855;transdermique
63646109;transdermique
63420708;transdermique
68983087;transdermique
64400555;transdermique
69489216;sublinguale
69318101;transdermique
60179839;sublinguale
63983293;transdermique
61203570;sublinguale
66552953;sublinguale
65850530;transdermique
66905182;sublinguale
62723759;transdermique
69722250;sublinguale
66657616;transdermique
62539894;transdermique
69172109;transdermique
66964914;transdermique
64119540;transdermique
62581637;transdermique
69840327;transdermique
63860433;transdermique
63460581;transdermique
60826422;transdermique
62738782;intraveineuse
60720561;intraveineuse
68104646;intraveineuse
61267758;sublinguale
65173904;transdermique
64432962;transdermique
60963015;sublinguale
64639719;transdermique
63098755;sublinguale
66400536;sublinguale
69490072;transdermique
