codeCIP7;libelle;prix;stockLogique;stockPhysique
2210948;plaquette(s) aluminium de 28 gélule(s);1,02;520;520
3013133;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
3625657;film(s) thermosoudé(s) aluminium polyéthylène de 16  comprimé(s);1,02;;
3939597;1 seringue(s) préremplie(s) en verre de 0,5 ml;1,02;520;520
3057124;plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s);1,02;;
3537456;plaquette(s) PVC polyéthylène aluminium-ACLAR de 30 gélule(s);1,02;520;520
3028536;3 plaquette(s) thermoformée(s) aluminium poly(chlorure-acétochlorure) de vinyle de 10  comprimé(s);1,02;;
3008512;plaquette(s) polyamide aluminium PVC-Aluminium de 8 comprimé(s);1,02;;
2208696;plaquette(s) opaque(s) PVC-Aluminium de 30 comprimé(s);1,02;;
2215236;plaquette(s) transparente(s) PVC-Aluminium de 90 comprimé(s);1,02;;
3819999;1 flacon(s) en verre de 2 ml;1,02;520;520
5620138;100 cartouche(s) en verre de 1,8 ml;1,02;520;520
3499230;plaquette(s) PVC-Aluminium de 14 gélule(s);1,02;;
2774993;8 sachet(s)-dose(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 3 g;1,02;;
2775001;12 sachet(s)-dose(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 3 g;1,02;;
5784437;20 poche(s) polyoléfine polypropylène suremballée(s)/surpochée(s) de 100 ml;1,02;520;520
5784472;10 poche(s) polyoléfine polypropylène suremballée(s)/surpochée(s) de 200 ml;1,02;520;520
3935524;plaquette(s) thermoformée(s) PVC PVDC aluminium de 12 gélule(s);1,02;520;520
2750142;plaquette(s) aluminium OPA : polyamide orienté PVC-Aluminium de 60 comprimé(s);1,02;;
3622021;1 flacon(s) polyéthylène de 30  comprimé(s);1,02;;
3018787;1 seringue(s) préremplie(s) polypropylène de 100 ml pour perfuseur électrique avec nécessaire d'administration pour injecteur Optivantage (1 prolongateur + 1 cathéter sécurisé 20G);1,02;;
3018788;1 seringue(s) préremplie(s) polypropylène de 125 ml pour perfuseur électrique avec nécessaire d'administration pour injecteur Optivantage (1 prolongateur + 1 cathéter sécurisé 20G);1,02;;
3408629;1 seringue(s) préremplie(s) polypropylène de 50 ml;1,02;;
3408664;1 seringue(s) préremplie(s) polypropylène de 100 ml pour perfuseur électrique;1,02;;
3408687;1 seringue(s) préremplie(s) polypropylène de 125 ml pour perfuseur électrique;1,02;;
3553389;plaquette(s) aluminium de 14 comprimé(s) en boîte;1,02;;
3553395;plaquette(s) aluminium de 28 comprimé(s) en boîte;1,02;;
5628298;plaquette(s) aluminium de 50 comprimé(s) en boîte;1,02;520;520
3854990;plaquette(s) thermoformée(s) PVC PVDC aluminium de 100 comprimé(s);1,02;;
3526122;5 poche(s) polyamide polypropylène suremballée(s)/surpochée(s) de 1250 ml à 3 compartiments;1,02;520;520
3829414;5 poche(s) polyamide polypropylène suremballée/surpochée de 1875 ml à 3 compartiments;1,02;520;520
3869804;1 flacon(s) en verre brun de 14 g avec seringue(s) pour administration orale;1,02;;
3916254;1 tube(s) aluminium verni de 40 g;1,02;520;520
3012814;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3016844;1 cartouche(s) polyéthylène polypropylène de 60 bouffées avec 1 inhalateur réutilisable;1,02;;
3016845;1 cartouche(s) polyéthylène polypropylène de 60 bouffées;1,02;;
3016995;3 cartouche(s) polyéthylène polypropylène de 60 bouffées chacune avec 1 inhalateur réutilisable;1,02;;
3016996;3 cartouche(s) polyéthylène polypropylène de 60 bouffées chacune;1,02;;
3819203;1 cartouche(s) polyéthylène polypropylène de 60 dose(s) avec inhalateur(s) ( abrogée le 31/12/2019);1,02;;
3756141;plaquette(s) thermoformée(s) PVC-Aluminium de 28 comprimé(s);1,02;;
3756187;flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s);1,02;;
5506766;10 flacon(s) en verre de 30 ml;1,02;520;520
3403879;5 cartouche(s) en verre de 3 ml;1,02;;
3674851;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);1,02;;
4156294;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
4156331;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
4156408;flacon(s) polyéthylène de 90 comprimé(s);2,76;;
4975342;plaquette(s) formée(s) à froid polyamide aluminium PVC papier polytéréphtalate (PET) de 6 comprimé(s);1,02;;
4975365;plaquette(s) formée(s) à froid polyamide aluminium PVC papier polytéréphtalate (PET) de 12 comprimé(s);1,02;;
3251180;1 tube(s) aluminium verni de 15 g;1,02;520;520
3020367;1 tube(s) aluminium de 15 g;1,02;;
3766694;plaquette(s) polypropylène aluminium de 30 comprimé(s);1,02;;
5606894;5 ampoule(s) en verre de 4 ml;1,02;520;520
5606902;20 ampoule(s) en verre de 4 ml;1,02;520;520
3322715;1 flacon(s) en verre brun de 50 ml avec cuillère-mesure;1,02;;
3268275;5 ampoule(s) en verre de 2 ml;1,02;520;520
4966691;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
4966739;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3013010;20 sachet(s) polytéréphtalate (PET) aluminium polyéthylène de 10 ml;1,02;520;520
3147583;plaquette(s) PVDC aluminium de 30 comprimé(s);1,02;;
3151716;plaquette(s) PVDC aluminium de 90 comprimé(s);2,76;;
3285026;7 flacon(s) en verre de 100 microgrammes - 7 ampoule(s) en verre de 1 ml;1,02;;
3616121;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3728943;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);1,02;;
3397133;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s);1,02;;
3015303;1 flacon polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimés;1,02;;
3022842;plaquette(s) PVC polyéthylène polychlortrifluoroéthylène de 30 comprimé(s);1,02;;
3022843;3 plaquette(s) PVC polyéthylène polychlortrifluoroéthylène de 30 comprimé(s);1,02;;
3548891;plaquette(s) thermoformée(s) PVC-Aluminium de 12 gélule(s);1,02;520;520
3899768;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
3895049;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);1,02;;
4991192;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s);2,76;;
3701306;1 tube(s) polypropylène de 24 comprimé(s);1,02;520;520
3701329;4 tube(s) polypropylène de 24 comprimé(s);1,02;520;520
3537798;plaquette(s) thermoformée(s) PVC-aluminium PVDC de 6 comprimé(s);1,02;;
3537806;plaquette(s) thermoformée(s) PVC-aluminium PVDC de 14 comprimé(s);1,02;;
2218364;plaquette(s) aluminium de 90 comprimé(s);2,76;;
4939748;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3012071;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
3018679;30 plaquette(s) PVC PVDC aluminium de 1 comprimé(s);1,02;520;520
3343309;2 seringue(s) préremplie(s) en verre de 0,25 ml;1,02;;
3358245;6 seringue(s) préremplie(s) en verre de 0,25 ml;1,02;;
3011763;30 plaquette(s) prédécoupée(s) unitaire(s)  OPA : polyamide orienté aluminium PVC-Aluminium de 1 comprimé(s);1,02;;
5702818;1 flacon(s) en verre;1,02;520;520
2210049;"plaquette(s) formée(s) à froid type ""peel off"" aluminium de 28 comprimé(s)";1,02;;
4973716;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
4973739;plaquette(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s);1,02;;
4973797;plaquette(s) PVC polyéthylène PVDC aluminium de 180 comprimé(s);2,76;;
3001818;84 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 gélule(s);1,02;;
2793944;1 cartouche(s) en verre de 0,75 ml dans stylo pré-rempli avec aiguille(s) avec tampon(s) alcoolisé(s);1,02;;
3947036;plaquette(s) formée(s) à froid aluminium de 30 comprimé(s);1,02;;
3816179;plaquette(s) PVC-Aluminium de 90 gélule(s);1,02;;
3795603;7  dispositif(s) en sachet(s) polytéréphtalate (PET) polyéthylène aluminium copolymère d'acrilonitrile;1,02;520;520
3795632;28  dispositif(s) en sachet(s) polytéréphtalate (PET) polyéthylène aluminium copolymère d'acrilonitrile;1,02;;
5506430;5 ampoules polypropylène de 10 mL;1,02;520;520
5506432;5 ampoules polypropylène de 20 mL;1,02;520;520
3311410;1 flacon(s) polyéthylène téréphtalate blanc de 100  ml;1,02;;
3019261;plaquette(s) aluminium PVC PVDC de 4 comprimé(s);1,02;520;520
4901384;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3927855;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
3927890;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
3021846;plaquette(s) aluminium OPA : polyamide orienté PVC-Aluminium de 30 comprimé(s);1,02;;
3021848;plaquette(s) aluminium OPA : polyamide orienté PVC-Aluminium de 90 comprimé(s);2,76;;
3654966;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gomme(s);1,02;520;520
3763135;plaquette(s) thermoformée(s) PVC PVDC aluminium de 105 gomme(s);1,02;;
3763141;plaquette(s) thermoformée(s) PVC PVDC aluminium de 210 gomme(s);1,02;;
3780760;1 flacon(s) en verre contenant 26,3 g de poudre avec seringue(s) pour administration orale graduée avec adaptateur(s) pour flacon;1,02;;
3021063;1 tube(s) de 4 g;1,02;520;520
3021064;1 flacon(s) de 30 ml;1,02;520;520
3021643;3 tube(s) de 4 g;1,02;520;520
3213529;1 tube(s) de 50 g;1,02;520;520
3213535;1 tube(s) de 100 g;1,02;520;520
3223172;1 tube(s) de 150 g;1,02;520;520
3021406;plaquette(s) PVC-Aluminium de 100 comprimé(s);1,02;;
2219062;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s);2,76;;
4939501;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);1,02;;
3613341;plaquette(s) PVC PVDC aluminium de 10 comprimé(s);1,02;520;520
3012427;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3012431;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3006005;1 flacon(s) en verre;1,02;;
5769805;10 flacon(s) en verre;1,02;520;520
3621369;plaquette(s) thermoformée(s) PVC PVDC aluminium de 28  comprimé(s);1,02;;
5517707;50 flacon(s) en verre;1,02;520;520
4161935;plaquette(s) PVC-Aluminium de 20 comprimé(s);1,02;520;520
4917267;plaquette(s) thermoformée(s) PVC aluminium de 60 gélule(s);1,02;520;520
4964350;plaquette(s) thermoformée(s) PVC aluminium de 120 gélule(s);1,02;520;520
3022572;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3017480;10 poches à 3 compartiments polypropylène polyéthylène SEBS : styrène-éthylène-butylène-styrène EVA : éthylène vinyl acétate copolymère PCCE poly(cyclohexylène dimethylène) cyclohexane dicarboxylate/tétraméthylglycol suremballée(s)/surpochée(s) de 650 mL;1,02;;
3017481;6 poches à 3 compartiments polypropylène polyéthylène SEBS : styrène-éthylène-butylène-styrène EVA : éthylène vinyl acétate copolymère PCCE poly(cyclohexylène dimethylène) cyclohexane dicarboxylate/tétraméthylglycol suremballée(s)/surpochée(s) de 1000 mL;1,02;;
3017482;4  poches à 3 compartiments polypropylène polyéthylène SEBS : styrène-éthylène-butylène-styrène EVA : éthylène vinyl acétate copolymère PCCE poly(cyclohexylène dimethylène) cyclohexane dicarboxylate/tétraméthylglycol suremballée(s)/surpochée(s) de 1500 mL;1,02;;
3017483;4  poches à 3 compartiments polypropylène polyéthylène SEBS : styrène-éthylène-butylène-styrène EVA : éthylène vinyl acétate copolymère PCCE poly(cyclohexylène dimethylène) cyclohexane dicarboxylate/tétraméthylglycol suremballée(s)/surpochée(s) de 2000 mL;1,02;;
3000064;1 flacon(s) polystyrène de 30 capsule(s);1,02;;
3016790;1 flacon(s) en verre brun unidose(s) avec fermeture de sécurité enfant;1,02;;
2759321;1 tube(s) aluminium verni de 100 g;1,02;;
3898036;1 tube(s) aluminium verni de 50 g;1,02;;
3994981;plaquette(s) formée(s) à froid PVC-Aluminium polyamide aluminium de 30 comprimé(s);1,02;;
3995012;plaquette(s) formée(s) à froid PVC-Aluminium polyamide aluminium de 90 comprimé(s);2,76;;
4982052;plaquette(s) aluminium PVC PVDC de 30 comprimé(s);1,02;;
4982081;plaquette(s) aluminium PVC PVDC de 90 comprimé(s);2,76;;
3976316;plaquette(s) PVC PVDC aluminium de 30 capsule(s);1,02;;
3950386;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3950452;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3547650;tube(s) polypropylène de 60 comprimé(s);1,02;;
3674472;plaquette(s) thermoformée(s) PVC-Aluminium de 30 gélule(s);1,02;;
3006082;plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène PVC-Aluminium de 14 gélule(s);1,02;;
3763098;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gomme(s);1,02;520;520
3763112;plaquette(s) thermoformée(s) PVC PVDC aluminium de 105 gomme(s);1,02;;
3763129;plaquette(s) thermoformée(s) PVC PVDC aluminium de 210 gomme(s);1,02;;
3921226;1 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s) et avec protège-aiguille;1,02;;
2666789;plaquette(s) aluminium de 14 comprimé(s);1,02;;
2666832;plaquette(s) aluminium de 28 comprimé(s);1,02;;
2241920;plaquette(s) aluminium de 28 comprimé(s);1,02;;
4168908;3 plaquette(s) PVC-Aluminium de 10 gélule(s);1,02;520;520
3023508;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimés;1,02;;
3749980;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);1,02;;
3750003;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s);2,76;;
4993363;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);1,02;;
4993392;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s);2,76;;
4900277;3 plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC aluminium de 10 comprimé(s);1,02;;
4900111;1 pilulier(s) polypropylène de 30 comprimé(s);1,02;;
4900112;3 pilulier(s) polypropylène de 30 comprimé(s);2,76;;
5629990;10 flacon(s) en verre de 10 ml;1,02;520;520
3988911;1 sachet(s) papier polyéthylène aluminium de 8 g;1,02;;
3006285;20 ampoule(s) en verre brun de 5  ml;1,02;;
4924362;tube(s) polyéthylène de 30 g;1,02;;
4919154;1 plaquette(s) PVC-Aluminium de 24 comprimé(s) - 1 plaquette(s) PVC-Aluminium de 4 comprimé(s);1,02;520;520
4919160;3 plaquette(s) PVC-Aluminium de 24 comprimé(s) - 3 plaquette(s) PVC-Aluminium de 4 comprimé(s);1,02;520;520
3017044;tube(s) polypropylène de 8 comprimé(s);1,02;;
3615883;plaquette(s) thermoformée(s) PVC-Aluminium de 8  comprimé(s);1,02;;
5834106;plaquette(s) thermoformée(s) PVC-Aluminium de 40 comprimé(s);1,02;520;520
3012629;flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s) avec fermeture de sécurité enfant;1,02;;
4182558;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
5586772;1 flacon(s) en verre de 1,1 ml - 1 flacon(s) en verre de 18 mg;1,02;520;520
4943419;plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s);1,02;;
3491524;1 tube(s) aluminium de 10 g;1,02;520;520
3634538;flacon(s) polyéthylène haute densité (PEHD) de 100 comprimé(s) avec fermeture de sécurité enfant;1,02;;
3017651;plaquette(s) OPA : polyamide orienté aluminium PVC de 30 comprimé(s);1,02;;
4168239;flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s);1,02;;
4168274;flacon(s) polyéthylène haute densité (PEHD) de 112 comprimé(s);1,02;;
4168280;flacon(s) polyéthylène haute densité (PEHD) de 168 comprimé(s);1,02;;
3020493;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 21 gélule(s);1,02;520;520
4913134;flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s);1,02;;
3004651;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 30 comprimé(s);1,02;;
3004653;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 60 comprimé(s);1,02;;
3671350;plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s);1,02;;
3764519;plaquette(s) aluminium PVC polyéthylène PVDC de 30 comprimé(s);1,02;;
3764548;plaquette(s) aluminium PVC polyéthylène PVDC de 90 comprimé(s);2,76;;
3762621;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 comprimé(s);1,02;;
5508179;4 sachet(s) polytéréphtalate (PET) polyéthylène basse densité (PEBD) aluminium de 1 implant(s) avec applicateur(s);1,02;520;520
3158457;1 ampoule(s) en verre de 2 ml avec 1 seringue(s) polypropylène avec 2 aiguille(s);1,02;;
3016685;1 flacon en verre de 10 mL;1,02;520;520
3581256;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 capsule(s);1,02;;
5714158;5 flacon(s) en verre;1,02;520;520
3456551;1 flacon(s) polyéthylène haute densité (PEHD) de 100 ml avec seringue(s) pour administration orale polypropylène polyéthylène;1,02;;
3464869;plaquette(s) PVC aluminium de 30 comprimé(s);1,02;;
3464881;plaquette(s) PVC aluminium de 90 comprimé(s);2,76;;
2748978;plaquette(s) PVC-Aluminium papier de 12 comprimé(s) avec sécurité enfant;1,02;520;520
3016191;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 28 comprimé(s);1,02;;
5671489;10 ampoule(s) en verre brun de 5 ml;1,02;520;520
5671495;10 ampoule(s) en verre brun de 10 ml;1,02;520;520
3003994;1 inhalateur(s) multidose(s) acrylonitrile butadiène styrène de 120 dose(s). Chaque inhalateur est conditionné dans un sachet;1,02;;
3020979;3 inhalateur(s) multidose(s) acrylonitrile butadiène styrène de 120 dose(s). Chaque inhalateur est conditionné dans un sachet;1,02;;
3030881;6 ampoule(s) en verre de 2 ml;1,02;520;520
3615593;20 poche(s) polyoléfine polyamide suremballée(s)/surpochée(s) de 500  ml;1,02;520;520
3615601;10 poche(s) polyoléfine polyamide suremballée(s)/surpochée(s) de 1000  ml;1,02;520;520
3181373;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
2233116;1 flacon(s) polytéréphtalate (PET) de 200 ml avec gobelet(s) doseur(s) polypropylène;1,02;520;520
2233122;1 flacon(s) polytéréphtalate (PET) de 400 ml avec gobelet(s) doseur(s) polypropylène;1,02;520;520
3349677;plaquette(s) PVC PVDC aluminium de 20 gélule(s);1,02;;
3551456;plaquette(s) polyamide aluminium PVC-Aluminium de 14 comprimé(s);1,02;;
3551479;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s);1,02;;
3579779;plaquette(s) polyamide aluminium PVC-Aluminium de 50 comprimé(s);1,02;520;520
3624675;plaquette(s) PVC-Aluminium de 8 comprimé(s);1,02;;
5649627;plaquette(s) PVC-Aluminium de 100 comprimé(s);1,02;520;520
3720568;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3010719;1 flacon(s) polyéthylène haute densité (PEHD) de 7 gélule(s);1,02;;
3010721;1 flacon(s) polyéthylène haute densité (PEHD) de 14 gélule(s);1,02;;
3010723;1 flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s);1,02;;
3941967;plaquette(s) formée(s) à froid aluminium de 30 comprimé(s);1,02;;
3941996;plaquette(s) formée(s) à froid aluminium de 90 comprimé(s);2,76;;
3014287;plaquette(s) PVC PVDC aluminium de 10 comprimé(s);1,02;;
3014289;plaquette(s) PVC PVDC aluminium de 14 comprimé(s);1,02;;
3649706;10 ampoule(s) bouteille en verre de 10 ml;1,02;520;520
3008953;5 ampoule(s) en verre de 5 ml;1,02;;
3069498;1 flacon(s) polyéthylène de 10 ml avec compte-gouttes;1,02;520;520
3123803;5 ampoule(s) en verre de 2 ml;1,02;520;520
3010819;1 flacon(s) en verre brun de 60 ml avec cuillère-mesure polystyrène;1,02;;
3490542;20 ampoule(s) en verre brun de 5 ml;1,02;520;520
3769451;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s);1,02;;
3771235;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s);2,76;;
3528701;1 flacon(s) en verre brun de 60 ml avec fermeture de sécurité enfant avec seringue(s) pour administration orale;1,02;;
3600692;4 poche(s) polyoléfine suremballée(s)/surpochée(s) de 2000 ml avec dispositif(s) de transfert avec système de connexion avec poche de drainage - Système Stay Safe;1,02;520;520
3600723;4 poche(s) polyoléfine suremballée(s)/surpochée(s) de 3000 ml avec système de connexion - Système Sleep Safe;1,02;520;520
