idGroupeGenerique;libelleGroupeGenerique
293;PIRACETAM 800 mg - NOOTROPYL 800 mg, comprimé pelliculé
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
294;BETAHISTINE (DICHLORHYDRATE DE) 8 mg - SERC 8 mg, comprimé.
295;PYRANTEL (EMBONATE DE) équivalant à PYRANTEL 125 mg/2,5 ml - COMBANTRIN 125 mg/2,5 ml, suspension buvable.
295;PYRANTEL (EMBONATE DE) équivalant à PYRANTEL 125 mg/2,5 ml - COMBANTRIN 125 mg/2,5 ml, suspension buvable.
296;PYRANTEL (EMBONATE DE) équivalant à PYRANTEL 125 mg - COMBANTRIN 125 mg, comprimé.
296;PYRANTEL (EMBONATE DE) équivalant à PYRANTEL 125 mg - COMBANTRIN 125 mg, comprimé.
297;SALBUTAMOL (SULFATE DE) équivalant à SALBUTAMOL 2,5 mg - VENTOLINE 2,5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose.
297;SALBUTAMOL (SULFATE DE) équivalant à SALBUTAMOL 2,5 mg - VENTOLINE 2,5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose.
297;SALBUTAMOL (SULFATE DE) équivalant à SALBUTAMOL 2,5 mg - VENTOLINE 2,5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose.
298;SALBUTAMOL (SULFATE DE) équivalant à  SALBUTAMOL 5 mg - VENTOLINE 5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose.
298;SALBUTAMOL (SULFATE DE) équivalant à  SALBUTAMOL 5 mg - VENTOLINE 5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose.
298;SALBUTAMOL (SULFATE DE) équivalant à  SALBUTAMOL 5 mg - VENTOLINE 5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose.
299;TERBUTALINE (SULFATE DE) 5 mg/2 ml - BRICANYL 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose
299;TERBUTALINE (SULFATE DE) 5 mg/2 ml - BRICANYL 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose
299;TERBUTALINE (SULFATE DE) 5 mg/2 ml - BRICANYL 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose
299;TERBUTALINE (SULFATE DE) 5 mg/2 ml - BRICANYL 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose
299;TERBUTALINE (SULFATE DE) 5 mg/2 ml - BRICANYL 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
300;BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
301;BUDESONIDE 1mg/2 ml - PULMICORT 1mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
302;IPRATROPIUM (BROMURE D') 0,5 mg/2 ml - ATROVENT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose.
303;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS, sirop.
303;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS, sirop.
303;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS, sirop.
303;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS, sirop.
303;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS, sirop.
303;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS, sirop.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
304;CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.
305;CARBOCISTEINE 5 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 5 % ADULTES, sirop.
305;CARBOCISTEINE 5 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 5 % ADULTES, sirop.
305;CARBOCISTEINE 5 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 5 % ADULTES, sirop.
305;CARBOCISTEINE 5 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 5 % ADULTES, sirop.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
306;CARBOCISTEINE 5 % - MUCOPLEXIL 5 % ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique.
307;AMBROXOL (CHLORHYDRATE D') 30 mg - SURBRONC EXPECTORANT AMBROXOL 30 mg, comprimé sécable.
307;AMBROXOL (CHLORHYDRATE D') 30 mg - SURBRONC EXPECTORANT AMBROXOL 30 mg, comprimé sécable.
307;AMBROXOL (CHLORHYDRATE D') 30 mg - SURBRONC EXPECTORANT AMBROXOL 30 mg, comprimé sécable.
307;AMBROXOL (CHLORHYDRATE D') 30 mg - SURBRONC EXPECTORANT AMBROXOL 30 mg, comprimé sécable.
307;AMBROXOL (CHLORHYDRATE D') 30 mg - SURBRONC EXPECTORANT AMBROXOL 30 mg, comprimé sécable.
307;AMBROXOL (CHLORHYDRATE D') 30 mg - SURBRONC EXPECTORANT AMBROXOL 30 mg, comprimé sécable.
307;AMBROXOL (CHLORHYDRATE D') 30 mg - SURBRONC EXPECTORANT AMBROXOL 30 mg, comprimé sécable.
308;AMBROXOL (CHLORHYDRATE D') 0,6 % - SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol.
308;AMBROXOL (CHLORHYDRATE D') 0,6 % - SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol.
308;AMBROXOL (CHLORHYDRATE D') 0,6 % - SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol.
308;AMBROXOL (CHLORHYDRATE D') 0,6 % - SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol.
308;AMBROXOL (CHLORHYDRATE D') 0,6 % - SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
309;CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
310;LORATADINE 10 mg - CLARITYNE 10 mg, comprimé
314;TIMOLOL (MALEATE DE) équivalant à TIMOLOL 0,10 % - TIMOPTOL 0,10 %, collyre en solution.
315;TIMOLOL (MALEATE DE) équivalant à TIMOLOL 0,25 % - TIMOPTOL 0,25 %, collyre en solution.
315;TIMOLOL (MALEATE DE) équivalant à TIMOLOL 0,25 % - TIMOPTOL 0,25 %, collyre en solution.
316;TIMOLOL (MALEATE DE) équivalant à TIMOLOL 0,5 % - TIMOPTOL 0,50 %, collyre en solution.
316;TIMOLOL (MALEATE DE) équivalant à TIMOLOL 0,5 % - TIMOPTOL 0,50 %, collyre en solution.
316;TIMOLOL (MALEATE DE) équivalant à TIMOLOL 0,5 % - TIMOPTOL 0,50 %, collyre en solution.
316;TIMOLOL (MALEATE DE) équivalant à TIMOLOL 0,5 % - TIMOPTOL 0,50 %, collyre en solution.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
317;CARVEDILOL 12,5 mg - KREDEX 12,5 mg, comprimé sécable.
321;CETIRIZINE (DICHLORHYDRATE DE) 10 mg/ml - ZYRTEC 10 mg/ml, solution buvable en gouttes - VIRLIX 10 mg/ml, solution buvable en gouttes.
321;CETIRIZINE (DICHLORHYDRATE DE) 10 mg/ml - ZYRTEC 10 mg/ml, solution buvable en gouttes - VIRLIX 10 mg/ml, solution buvable en gouttes.
321;CETIRIZINE (DICHLORHYDRATE DE) 10 mg/ml - ZYRTEC 10 mg/ml, solution buvable en gouttes - VIRLIX 10 mg/ml, solution buvable en gouttes.
321;CETIRIZINE (DICHLORHYDRATE DE) 10 mg/ml - ZYRTEC 10 mg/ml, solution buvable en gouttes - VIRLIX 10 mg/ml, solution buvable en gouttes.
322;AMISULPRIDE 400 mg - SOLIAN 400 mg, comprimé pelliculé sécable.
322;AMISULPRIDE 400 mg - SOLIAN 400 mg, comprimé pelliculé sécable.
322;AMISULPRIDE 400 mg - SOLIAN 400 mg, comprimé pelliculé sécable.
322;AMISULPRIDE 400 mg - SOLIAN 400 mg, comprimé pelliculé sécable.
322;AMISULPRIDE 400 mg - SOLIAN 400 mg, comprimé pelliculé sécable.
322;AMISULPRIDE 400 mg - SOLIAN 400 mg, comprimé pelliculé sécable.
322;AMISULPRIDE 400 mg - SOLIAN 400 mg, comprimé pelliculé sécable.
322;AMISULPRIDE 400 mg - SOLIAN 400 mg, comprimé pelliculé sécable.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
323;ENALAPRIL (MALEATE D') 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CO RENITEC 20 mg/12,5 mg, comprimé.
324;AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 1 g + 200 mg - LEVMENTIN 1 g/200 mg, poudre pour solution injectable/pour perfusion (IV).
324;AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 1 g + 200 mg - LEVMENTIN 1 g/200 mg, poudre pour solution injectable/pour perfusion (IV).
324;AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 1 g + 200 mg - LEVMENTIN 1 g/200 mg, poudre pour solution injectable/pour perfusion (IV).
